date,container_cpu_cfs_periods_total,container_cpu_cfs_throttled_periods_total,container_cpu_cfs_throttled_seconds_total,container_cpu_load_average_10s,container_cpu_system_seconds_total,container_cpu_usage_seconds_total,container_cpu_user_seconds_total,container_fs_inodes_free,container_fs_inodes_total,container_fs_io_current,container_fs_io_time_seconds_total,container_fs_io_time_weighted_seconds_total,container_fs_limit_bytes,container_fs_read_seconds_total,container_fs_reads_merged_total,container_fs_reads_total,container_fs_sector_reads_total,container_fs_sector_writes_total,container_fs_usage_bytes,container_fs_write_seconds_total,container_fs_writes_merged_total,container_fs_writes_total,container_last_seen,container_memory_cache,container_memory_failcnt,container_memory_failures_total,container_memory_mapped_file,container_memory_max_usage_bytes,container_memory_rss,container_memory_swap,container_memory_usage_bytes,container_memory_working_set_bytes,container_network_receive_bytes_total,container_network_receive_errors_total,container_network_receive_packets_dropped_total,container_network_receive_packets_total,container_network_transmit_bytes_total,container_network_transmit_errors_total,container_network_transmit_packets_dropped_total,container_network_transmit_packets_total,container_oom_events_total,container_spec_cpu_period,container_spec_cpu_quota,container_spec_cpu_shares,container_spec_memory_limit_bytes,container_spec_memory_reservation_limit_bytes,container_spec_memory_swap_limit_bytes,container_start_time_seconds,container_tasks_state,rps
2024-09-14 10:03:00,68.280436,0.000000,0.000000,0.000000,0.008099,0.418935,0.396605,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,12350.324145,16785408.000000,0.000001,563.738509,1050.876692,138102350247.000000,39428096.000000,0.000000,759.889922,31506432.000000,1432707072.000000,923353088.000000,0.000000,1062764544.000000,942022656.000000,20778.553952,0.000000,0.000000,204.226050,22697.124398,0.000000,0.000000,165.325910,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,15.804101
2024-09-14 10:03:15,78.754096,0.000000,0.000000,0.000000,0.015929,0.490938,0.478871,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,13216.505808,16945152.000000,0.000000,656.163302,971.889108,138102351434.000000,39428096.000000,0.000000,1401.749982,31506432.000000,1435598848.000000,922316800.000000,0.000000,1062547456.000000,941805568.000000,24432.870268,0.000000,0.000000,242.217070,24837.869406,0.000000,0.000000,176.811374,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,17.867253
2024-09-14 10:03:30,87.624525,0.000000,0.000000,0.000000,0.014470,0.597866,0.579171,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,12582.080994,16982016.000000,0.000000,721.710919,920.127938,138102352590.000000,39428096.000000,0.000000,3177.766996,31506432.000000,1452822528.000000,925405184.000000,0.000000,1068793856.000000,948051968.000000,28003.793436,0.000000,0.000000,277.750319,28178.784082,0.000000,0.000000,201.157725,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,21.468080
2024-09-14 10:03:45,96.037480,0.000000,0.000000,0.000000,0.016038,0.654970,0.615552,0.000000,240.000000,1.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,10623.390480,16982016.000000,0.000000,487.603745,870.045702,138102353843.000000,39428096.000000,0.000000,1685.677836,31506432.000000,1456619520.000000,922357760.000000,0.000000,1065865216.000000,945123328.000000,30877.735446,0.000000,0.000000,306.686089,30756.940431,0.000000,0.000000,222.970840,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,25.330246
2024-09-14 10:04:00,99.694699,0.000000,0.000000,0.000000,0.019695,0.606710,0.568933,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,15467.334580,16982016.000000,0.000001,923.952632,1071.328547,138102355042.000000,39428096.000000,0.000000,1089.762683,31506432.000000,1456619520.000000,921911296.000000,0.000000,1065291776.000000,944549888.000000,30515.250941,0.000000,0.000000,303.211421,30679.977910,0.000000,0.000000,220.297832,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,23.670492
2024-09-14 10:04:15,88.116971,0.000000,0.000000,0.000000,0.010754,0.510892,0.497670,0.000000,240.000000,1.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,15124.981564,17162240.000000,0.000000,889.460835,967.516799,138102356209.000000,39428096.000000,0.000000,970.253537,31506432.000000,1456619520.000000,922697728.000000,0.000000,1066070016.000000,945328128.000000,27228.534944,0.000000,0.000000,270.398058,27443.308481,0.000000,0.000000,197.471359,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,21.534569
2024-09-14 10:04:30,94.861643,0.000000,0.000000,0.000000,0.018692,0.590856,0.567765,0.000000,240.000000,1.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,12210.666582,17235968.000000,0.000001,557.375241,1026.998630,138102357114.000000,39428096.000000,0.000000,1102.335082,31506432.000000,1456619520.000000,919265280.000000,0.000000,1063518208.000000,942776320.000000,30811.997940,0.000000,0.000000,307.009613,30584.300829,0.000000,0.000000,220.388783,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,23.665940
2024-09-14 10:04:45,115.040423,0.000000,0.000000,0.000000,0.026203,0.780374,0.756256,0.000000,240.000000,1.000000,0.000001,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,11007.781906,17235968.000000,0.000000,599.935087,843.562430,138102358588.000000,39428096.000000,0.000000,1454.938188,31506432.000000,1456619520.000000,914399232.000000,0.000000,1059516416.000000,938774528.000000,35943.000649,0.000000,0.000000,357.276911,35553.365329,0.000000,0.000000,258.582700,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,28.338901
2024-09-14 10:05:00,114.957436,0.000000,0.000000,0.000000,0.017668,0.711090,0.679964,0.000000,240.000000,42.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,13259.341298,17235968.000000,0.000001,727.598377,984.773561,138102359851.000000,39428096.000000,0.000000,1392.892493,31506432.000000,1456619520.000000,914759680.000000,0.000000,1060331520.000000,939589632.000000,37086.369873,0.000000,0.000000,369.237520,36497.283372,0.000000,0.000000,266.688932,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,29.595088
2024-09-14 10:05:15,108.520758,0.000000,0.000000,0.000000,0.013328,0.690804,0.659450,0.000000,240.000000,1.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,13011.979682,17461248.000000,0.000000,706.245202,927.453495,138102361007.000000,39428096.000000,0.000000,1225.436191,31506432.000000,1456619520.000000,916840448.000000,0.000000,1062428672.000000,941686784.000000,34869.080766,0.000000,0.000000,347.052500,34453.174312,0.000000,0.000000,250.744304,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,28.540004
2024-09-14 10:05:30,111.429358,0.000000,0.000000,0.000000,0.017398,0.740670,0.711606,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,11467.773456,17539072.000000,0.000000,636.043677,861.728428,138102362226.000000,39428096.000000,0.000000,1384.809656,31506432.000000,1456619520.000000,916725760.000000,0.000000,1062789120.000000,942047232.000000,35908.755417,0.000000,0.000000,356.612307,35532.573741,0.000000,0.000000,257.648966,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,28.668836
2024-09-14 10:05:45,120.852694,0.000000,0.000000,0.000000,0.014821,0.799373,0.742840,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,11593.172940,17539072.000000,0.000001,642.396825,880.923068,138102363434.000000,39428096.000000,0.000000,1514.896225,31506432.000000,1456619520.000000,920412160.000000,0.000000,1065959424.000000,945217536.000000,40335.431514,0.000000,0.000000,402.205313,39513.798358,0.000000,0.000000,290.761818,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,31.534742
2024-09-14 10:06:00,127.077721,0.000000,0.000000,0.000000,0.015381,0.813771,0.755412,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,12322.962606,17539072.000000,0.000001,679.068989,876.261903,138102364570.000000,39428096.000000,0.000000,1487.077354,31506432.000000,1456619520.000000,921137152.000000,0.000000,1067044864.000000,946302976.000000,41293.611401,0.000000,0.000000,412.693634,39987.702712,0.000000,0.000000,294.616344,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,32.661483
2024-09-14 10:06:15,122.898683,0.000000,0.000000,0.000000,0.014755,0.786641,0.744374,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,14040.480091,17797120.000000,0.000001,767.256186,947.363304,138102365846.000000,39428096.000000,0.000000,1511.156070,31506432.000000,1456619520.000000,923611136.000000,0.000000,1069260800.000000,948518912.000000,39453.234413,0.000000,0.000000,393.092007,38752.270561,0.000000,0.000000,284.303372,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,31.607988
2024-09-14 10:06:30,121.215190,0.000000,0.000000,0.000000,0.034055,0.772157,0.750275,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,12391.345237,17887232.000000,0.000000,716.290696,853.999016,138102366971.000000,39428096.000000,0.000000,1448.276494,31506432.000000,1456619520.000000,924794880.000000,0.000000,1070596096.000000,949854208.000000,39583.944106,0.000000,0.000000,394.028041,38757.202121,0.000000,0.000000,284.966331,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,31.200840
2024-09-14 10:06:45,136.690105,0.000000,0.000000,0.000000,0.026726,0.952753,0.934664,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,11539.725667,17887232.000000,0.000001,587.236466,883.740874,138102368232.000000,39428096.000000,0.000000,1720.721076,31506432.000000,1456619520.000000,928108544.000000,0.000000,1073954816.000000,953212928.000000,46780.645299,0.000000,0.000000,466.666435,44820.549018,0.000000,0.000000,326.898135,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,36.727892
2024-09-14 10:07:00,149.072241,0.141711,0.001960,0.000000,0.027978,1.021982,0.985231,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,13087.992179,17887232.000000,0.000000,812.229231,847.467066,138102369316.000000,39428096.000000,0.000000,1966.879271,31506432.000000,1456619520.000000,932241408.000000,0.000000,1078562816.000000,957820928.000000,48979.384599,0.000000,0.000000,488.840852,46643.775700,0.000000,0.000000,339.363273,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,39.594613
2024-09-14 10:07:15,156.586940,0.000000,0.000000,0.000000,0.029335,1.091335,1.032093,0.000000,240.000000,1.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,13098.761919,18161664.000000,0.000001,691.441342,913.380590,138102370467.000000,39428096.000000,0.000000,2018.885613,31506432.000000,1456619520.000000,937869312.000000,0.000000,1084149760.000000,963407872.000000,52194.708288,0.000000,0.000000,521.668562,49466.388299,0.000000,0.000000,362.183975,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,41.659701
2024-09-14 10:07:30,146.331544,0.000000,0.000000,0.000000,0.028144,1.017247,0.970450,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,12988.739808,18272256.000000,0.000001,740.630669,892.956223,138102371795.000000,39428096.000000,0.000000,1831.711088,31506432.000000,1456758784.000000,938000384.000000,0.000000,1084981248.000000,964239360.000000,49248.939720,0.000000,0.000000,491.853155,47135.774162,0.000000,0.000000,346.260182,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,40.426225
2024-09-14 10:07:45,138.092758,0.000000,0.000000,0.000000,0.019089,0.970016,0.932408,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,12188.488611,18272256.000000,0.000001,655.558940,911.239652,138102373046.000000,39428096.000000,0.000000,1741.154994,31506432.000000,1456758784.000000,937598976.000000,0.000000,1084403712.000000,963661824.000000,46533.573950,0.000000,0.000000,463.416381,44399.488227,0.000000,0.000000,322.705210,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,37.934307
2024-09-14 10:08:00,143.664624,0.000000,0.000000,0.000000,0.015343,0.979741,0.950583,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,12239.176863,18272256.000000,0.000001,693.504570,844.166488,138102374093.000000,39428096.000000,0.000000,1710.313513,31506432.000000,1456758784.000000,936292352.000000,0.000000,1083555840.000000,962813952.000000,47962.992892,0.000000,0.000000,479.470812,45512.561414,0.000000,0.000000,331.578427,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,37.930073
2024-09-14 10:08:15,155.967870,0.000000,0.000000,0.000000,0.033249,1.129815,1.058541,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,12799.163430,18624512.000000,0.000001,679.767030,873.739614,138102375435.000000,39428096.000000,0.000000,1954.610397,31506432.000000,1456758784.000000,936427520.000000,0.000000,1084448768.000000,963706880.000000,53168.942030,0.000000,0.000000,530.976132,50506.872274,0.000000,0.000000,369.649939,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,41.802445
2024-09-14 10:08:30,153.284009,0.000000,0.000000,0.000000,0.029965,1.076585,1.018329,0.000000,240.000000,2.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,17194.106890,18726912.000000,0.000001,887.945034,1137.683056,138102376491.000000,39428096.000000,0.000000,2072.713084,31506432.000000,1456807936.000000,939290624.000000,0.000000,1087455232.000000,966713344.000000,54107.931594,0.000000,0.000000,540.917004,51064.519668,0.000000,0.000000,375.782045,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,44.503707
2024-09-14 10:08:45,160.506962,0.000000,0.000000,0.000000,0.019405,1.149413,1.088641,0.000000,240.000000,5.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,10304.594213,18726912.000000,0.000001,627.835635,816.624610,138102377717.000000,39428096.000000,0.000000,1946.706406,31506432.000000,1456881664.000000,941412352.000000,0.000000,1089576960.000000,968835072.000000,53110.005834,0.000000,0.000000,530.809104,50612.050772,0.000000,0.000000,370.783614,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,43.705490
2024-09-14 10:09:00,154.842745,0.000000,0.000000,0.000000,0.032030,1.110843,1.042748,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,15436.574002,18726912.000000,0.000001,807.572382,1015.362899,138102379034.000000,39428096.000000,0.000000,1921.081356,31506432.000000,1457176576.000000,940683264.000000,0.000000,1088860160.000000,968118272.000000,55433.481204,0.000000,0.000000,552.423541,52568.421229,0.000000,0.000000,385.149973,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,43.604134
2024-09-14 10:09:15,170.030221,0.085085,0.001310,0.000000,0.020631,1.271498,1.196280,0.000000,240.000000,15.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,12598.503197,19087360.000000,0.000001,732.036415,797.464500,138102379986.000000,39428096.000000,0.000000,2316.124594,31506432.000000,1457176576.000000,940572672.000000,0.000000,1088487424.000000,967745536.000000,57604.448634,0.000000,0.000000,575.964540,54275.131909,0.000000,0.000000,402.034091,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,47.169022
2024-09-14 10:09:30,169.767729,0.000000,0.000000,0.000000,0.024768,1.259111,1.230700,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,13750.923905,19202048.000000,0.000001,819.966934,942.734645,138102381420.000000,39428096.000000,0.000000,2607.605096,31506432.000000,1458954240.000000,939122688.000000,0.000000,1087574016.000000,966832128.000000,58755.331782,0.000000,0.000000,587.079753,55854.775703,0.000000,0.000000,411.640946,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,47.288130
2024-09-14 10:09:45,173.935656,0.000000,0.000000,0.000000,0.028114,1.262803,1.204719,0.000000,240.000000,1.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,10187.652255,19202048.000000,0.000001,660.379384,775.236157,138102382140.000000,39428096.000000,0.000000,2525.141900,31506432.000000,1458954240.000000,936992768.000000,0.000000,1085157376.000000,964415488.000000,57550.471650,0.000000,0.000000,575.077660,54505.625242,0.000000,0.000000,401.692976,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,45.758401
2024-09-14 10:10:00,177.395008,0.000000,0.000000,0.000000,0.026158,1.357325,1.304071,0.000000,240.000000,1.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,14155.400925,19202048.000000,0.000001,913.349140,896.550237,138102383591.000000,39428096.000000,0.000000,2933.124057,31506432.000000,1460002816.000000,939016192.000000,0.000000,1087619072.000000,966877184.000000,59540.231753,0.000000,0.000000,596.588903,56020.067435,0.000000,0.000000,415.407283,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,48.830019
2024-09-14 10:10:15,195.643473,0.000000,0.000000,0.000000,0.041822,1.515777,1.426801,0.000000,240.000000,2.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,15699.823973,19587072.000000,0.000001,930.665577,996.403651,138102384669.000000,39428096.000000,0.000000,3004.473212,31506432.000000,1460641792.000000,933593088.000000,0.000000,1082638336.000000,961896448.000000,63624.117020,0.000000,0.000000,635.105799,60134.858825,0.000000,0.000000,444.926615,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,50.170222
2024-09-14 10:10:30,214.150648,0.000000,0.000000,0.000000,0.040271,1.717063,1.638926,0.000000,240.000000,0.000000,0.000003,0.000002,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,14419.796160,19730432.000000,0.000001,834.798814,1006.036768,138102385766.000000,39428096.000000,0.000000,2894.104005,31506432.000000,1460641792.000000,936722432.000000,0.000000,1085718528.000000,964976640.000000,65376.912182,0.000000,0.000000,653.051530,61936.622620,0.000000,0.000000,461.026766,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,54.580473
2024-09-14 10:10:45,220.343580,0.000000,0.000000,0.000000,0.039804,1.760157,1.680609,0.000000,240.000000,0.000000,0.000002,0.000002,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,11203.625588,19730432.000000,0.000001,630.523942,794.916035,138102387281.000000,39428096.000000,0.000000,2489.622958,31506432.000000,1460641792.000000,935878656.000000,0.000000,1084616704.000000,963874816.000000,67920.225915,0.000000,0.000000,679.982976,64281.069766,0.000000,0.000000,481.870472,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,55.234817
2024-09-14 10:11:00,215.317938,0.000000,0.000000,0.000000,0.041893,1.714825,1.610698,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,14752.767115,19730432.000000,0.000001,870.298590,1027.566662,138102388314.000000,39428096.000000,0.000000,2448.928295,31506432.000000,1460641792.000000,938258432.000000,0.000000,1087328256.000000,966586368.000000,66789.245394,0.000000,0.000000,668.448863,63201.287124,0.000000,0.000000,471.927563,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,53.491044
2024-09-14 10:11:15,195.860685,0.000000,0.000000,0.000000,0.030227,1.480392,1.429992,0.000000,240.000000,1.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,13052.301513,20193280.000000,0.000001,784.763926,832.425792,138102389804.000000,39428096.000000,0.000000,2332.100177,31506432.000000,1460641792.000000,938295296.000000,0.000000,1086849024.000000,966107136.000000,62844.079215,0.000000,0.000000,627.549695,59503.544669,0.000000,0.000000,441.771731,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,52.841589
2024-09-14 10:11:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,1.000000,0.000000,0.000000,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20193280.000000,0.000000,0.000000,0.000000,138102389837.000000,39428096.000000,0.000000,0.000000,31506432.000000,1460641792.000000,938295296.000000,0.000000,1086849024.000000,966107136.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.682350
2024-09-14 10:11:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,1.000000,0.000000,0.000000,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20332544.000000,0.000000,0.000000,0.000000,138102391816.000000,39428096.000000,0.000000,0.000000,31506432.000000,1460641792.000000,935677952.000000,0.000000,1084313600.000000,963571712.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,53.114705
2024-09-14 10:12:00,200.524471,0.000000,0.000000,0.000000,0.043130,1.642107,1.546660,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,11484.891976,20332544.000000,0.000001,741.150527,877.063706,138102393296.000000,39428096.000000,0.000000,2388.337992,31506432.000000,1460641792.000000,936050688.000000,0.000000,1084784640.000000,964042752.000000,64320.122649,0.000000,0.000000,644.902054,60497.889020,0.000000,0.000000,452.897373,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,52.842147
2024-09-14 10:12:15,180.667026,0.000000,0.000000,0.000000,0.032464,1.386733,1.299567,0.000000,240.000000,1.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,14390.714289,20770816.000000,0.000001,746.223153,884.334437,138102394436.000000,39428096.000000,0.000000,2242.454395,31506432.000000,1460641792.000000,934051840.000000,0.000000,1083072512.000000,962330624.000000,59723.183411,0.000000,0.000000,595.992355,57008.805605,0.000000,0.000000,422.387194,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,49.558761
2024-09-14 10:12:30,171.122075,0.000000,0.000000,0.000000,0.036497,1.228559,1.149426,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,13004.534550,20910080.000000,0.000001,813.439423,860.734116,138102395686.000000,39428096.000000,0.000000,2043.846622,31506432.000000,1460641792.000000,935206912.000000,0.000000,1084477440.000000,963735552.000000,58878.736317,0.000000,0.000000,588.702103,55757.133692,0.000000,0.000000,412.566127,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,48.486199
2024-09-14 10:12:45,188.282666,0.000000,0.000000,0.000000,0.023541,1.480632,1.403633,0.000000,240.000000,9.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,12237.698198,20910080.000000,0.000001,633.060751,956.725279,138102396556.000000,39428096.000000,0.000000,2408.347829,31506432.000000,1460641792.000000,935690240.000000,0.000000,1084743680.000000,964001792.000000,61209.504454,0.000000,0.000000,614.138610,57713.914027,0.000000,0.000000,430.018184,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,49.075685
2024-09-14 10:13:00,186.498422,0.000000,0.000000,0.000000,0.044832,1.450109,1.346128,0.000000,240.000000,0.000000,0.000002,0.000002,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,12521.480895,20910080.000000,0.000001,798.959536,793.994384,138102398226.000000,39428096.000000,0.000000,2197.980598,31506432.000000,1460641792.000000,937930752.000000,0.000000,1087164416.000000,966422528.000000,58388.416855,0.000000,0.000000,582.689107,55851.384743,0.000000,0.000000,414.784586,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,48.671005
2024-09-14 10:13:15,157.689449,0.000000,0.000000,0.000000,0.031731,1.114476,1.053517,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,12480.656593,21295104.000000,0.000001,586.171627,939.678054,138102399190.000000,39428096.000000,0.000000,2294.454780,31506432.000000,1462747136.000000,922521600.000000,0.000000,1070931968.000000,948862976.000000,53940.683342,0.000000,0.000000,539.609478,51225.155120,0.000000,0.000000,376.293700,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,42.444221
2024-09-14 10:13:30,155.119984,0.000000,0.000000,0.000000,0.017398,1.114815,1.044012,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,17956.897008,21434368.000000,0.000001,1094.522619,1182.258703,138102400579.000000,39428096.000000,0.000000,1925.391416,31506432.000000,1463156736.000000,925028352.000000,0.000000,1073356800.000000,951271424.000000,50818.856302,0.000000,0.000000,508.531285,48175.510453,0.000000,0.000000,354.283608,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,40.567322
2024-09-14 10:13:45,140.318193,0.000000,0.000000,0.000000,0.038534,0.984623,0.943314,0.000000,240.000000,0.000000,0.000002,0.000001,86488094146560.000000,0.000000,0.000000,0.000000,0.000000,13068.789353,21434368.000000,0.000001,779.260627,896.111703,138102401676.000000,39428096.000000,0.000000,1739.434844,31506432.000000,1463156736.000000,926040064.000000,0.000000,1074860032.000000,952774656.000000,47206.410783,0.000000,0.000000,470.128320,45135.553792,0.000000,0.000000,327.864864,0.000000,8000000.000000,2000000.000000,8240.000000,10737418240.000000,0.000000,10737418240.000000,138102079202.000000,0.000000,40.061326
